county_name,county_fips,season,TAVG,TMAX,TMIN,PRCP
Alameda,FIPS:06001,Winter,10.571681521093286,15.245612002376708,5.892991681521093,92.82584211032194
Alameda,FIPS:06001,Spring,14.13625420875421,19.707491582491585,8.563712121212122,35.18719176413256
Alameda,FIPS:06001,Summer,20.497171717171717,26.810050505050505,14.18611111111111,0.5467962610145273
Alameda,FIPS:06001,Fall,17.405028058361392,23.19675645342312,11.598608305274972,25.647246100156963
Alpine,FIPS:06003,Winter,-1.4982352941176469,4.526470588235294,-7.5200000000000005,151.9640522875817
Alpine,FIPS:06003,Spring,3.135555555555556,9.783333333333333,-3.5033333333333334,80.01111111111112
Alpine,FIPS:06003,Summer,15.381666666666668,23.070432098765433,7.690740740740741,18.35185185185185
Alpine,FIPS:06003,Fall,7.457407407407408,14.19111111111111,0.7198765432098765,57.28703703703704
Amador,FIPS:06005,Winter,8.117647058823529,12.514705882352942,3.744117647058824,151.9972549019608
Amador,FIPS:06005,Spring,12.482407407407408,18.072222222222223,6.891666666666667,83.15970899470899
Amador,FIPS:06005,Summer,24.899074074074075,31.605555555555554,18.202777777777776,1.4868518518518519
Amador,FIPS:06005,Fall,17.54351851851852,23.131481481481483,11.947222222222223,52.76801587301587
Butte,FIPS:06007,Winter,8.857079831932774,13.296281512605042,4.413830532212885,132.28990344622696
Butte,FIPS:06007,Spring,14.291660052910052,20.148988095238096,8.42800925925926,58.44166045374378
Butte,FIPS:06007,Summer,25.253544973544976,32.63597883597883,17.866316137566137,2.91835277376944
Butte,FIPS:06007,Fall,17.46531746031746,23.397539682539684,11.554285714285715,59.002931096681095
Calaveras,FIPS:06009,Winter,7.621428571428572,12.764285714285714,2.4857142857142853,137.4127450980392
Calaveras,FIPS:06009,Spring,12.766666666666667,19.64,5.88,78.12953703703704
Calaveras,FIPS:06009,Summer,23.3,32.241176470588236,14.352941176470589,1.370648148148148
Calaveras,FIPS:06009,Fall,16.54705882352941,23.84705882352941,9.24705882352941,46.950462962962966
Colusa,FIPS:06011,Winter,8.023529411764706,14.985294117647058,1.1441176470588235,61.9
Colusa,FIPS:06011,Spring,14.274999999999999,23.36388888888889,5.708333333333333,23.033333333333335
Colusa,FIPS:06011,Summer,24.483333333333334,35.080555555555556,13.788888888888888,0.8222222222222222
Colusa,FIPS:06011,Fall,16.6,25.858333333333334,7.297222222222222,24.5625
Contra Costa,FIPS:06013,Winter,9.879598506069094,13.494887955182072,6.266666666666667,99.29908982597564
Contra Costa,FIPS:06013,Spring,13.647927689594356,18.968639770723104,8.316832010582011,35.87183831011037
Contra Costa,FIPS:06013,Summer,21.52777777777778,28.018044532627865,15.039506172839506,0.305185813641696
Contra Costa,FIPS:06013,Fall,17.493683862433862,22.44857804232804,12.542460317460318,29.45424077964519
Del Norte,FIPS:06015,Winter,6.242156862745098,9.705882352941176,2.756862745098039,303.55170252949665
Del Norte,FIPS:06015,Spring,8.03425925925926,12.10462962962963,3.9592592592592593,156.60856421356422
Del Norte,FIPS:06015,Summer,16.989814814814814,21.27314814814815,12.702777777777778,22.594197530864196
Del Norte,FIPS:06015,Fall,12.035185185185185,15.812962962962963,8.25925925925926,133.64952601410934
El Dorado,FIPS:06017,Winter,2.4378972987796517,7.790031537090361,-2.921748937337173,152.27026121387667
El Dorado,FIPS:06017,Spring,7.059059736559736,13.523089410589412,0.5132062382062381,81.13326884671248
El Dorado,FIPS:06017,Summer,18.76659026159026,26.813157213157215,10.639898342398343,6.142039849078033
El Dorado,FIPS:06017,Fall,11.03055685055685,17.83133903133903,4.280923983423984,58.41851452989353
Fresno,FIPS:06019,Winter,7.350120859532624,12.992002262443439,1.7258952811893988,53.03139185977421
Fresno,FIPS:06019,Spring,12.688921194546195,19.474548738298736,5.902842134717135,32.65464646464646
Fresno,FIPS:06019,Summer,24.21849177919031,32.224355457995166,16.21602077796931,0.8066481049814384
Fresno,FIPS:06019,Fall,16.07338604886399,22.838172463429814,9.315304427326486,16.305296879046878
Glenn,FIPS:06021,Winter,9.065882352941177,14.532941176470588,3.603529411764706,75.09803921568628
Glenn,FIPS:06021,Spring,14.958888888888888,22.120277777777776,7.793888888888889,27.81851851851852
Glenn,FIPS:06021,Summer,25.59027777777778,34.045277777777784,17.13824074074074,1.3392156862745097
Glenn,FIPS:06021,Fall,17.618333333333332,24.702222222222222,10.546111111111111,30.29375
Humboldt,FIPS:06023,Winter,7.8957575757575755,11.86098633392751,3.9345454545454546,222.89500741454648
Humboldt,FIPS:06023,Spring,10.981717171717172,16.459747474747473,5.497979797979799,113.21806337034849
Humboldt,FIPS:06023,Summer,19.127659932659935,25.891947250280584,12.365488215488215,11.459579280113962
Humboldt,FIPS:06023,Fall,14.373260381593715,19.91874298540965,8.822671156004489,92.34447835878308
Imperial,FIPS:06025,Winter,15.444257703081231,22.383368347338934,8.507282913165266,4.748823529411765
Imperial,FIPS:06025,Spring,23.029464285714287,30.789186507936506,15.261805555555554,3.6269444444444443
Imperial,FIPS:06025,Summer,34.485019841269846,42.11223544973545,26.83015873015873,2.275185185185185
Imperial,FIPS:06025,Fall,25.930218253968253,33.2110582010582,18.632182539682542,5.55824074074074
Inyo,FIPS:06027,Winter,7.592180205415499,13.885142390289449,1.2999416433239963,23.48425770308123
Inyo,FIPS:06027,Spring,15.740861992945327,22.882197971781306,8.600242504409172,6.56047619047619
Inyo,FIPS:06027,Summer,28.362158289241624,36.075496031746034,20.64997795414462,7.598531746031747
Inyo,FIPS:06027,Fall,18.028891093474428,25.14483024691358,10.911265432098766,7.904351851851852
